,0
2025-10-13,1.0517878494800004
2025-10-14,1.0429440854000003
2025-10-15,1.04424437672
2025-10-16,1.0447579767200001
2025-10-17,1.0413748392200002
2025-10-20,1.0420148392200002
2025-10-21,1.0430720635200001
2025-10-22,1.0426062626400001
2025-10-23,1.0438130626400002
2025-10-24,1.0425198985400002
2025-10-27,1.04716366534
2025-10-28,1.04560668098
2025-10-29,1.0467746807000002
2025-10-30,1.0425739096800002
2025-10-31,1.0408743096800002
2025-11-03,1.0415855096800002
2025-11-04,1.0414421284000002
2025-11-05,1.0414775284000002
2025-11-06,1.0418825284000002
2025-11-07,1.0419023284000002
2025-11-10,1.0431882768600003
2025-11-11,1.04195007686
2025-11-12,1.0421442896600002
2025-11-13,1.0415048887800002
2025-11-14,1.0387112519200001
2025-11-17,1.03703385568
