,0
2024-01-02,1.0
2024-01-03,1.0
2024-01-04,1.0
2024-01-05,1.0
2024-01-08,1.0
2024-01-09,1.0
2024-01-10,1.0
2024-01-11,1.0
2024-01-12,1.0
2024-01-15,1.0
2024-01-16,1.0
2024-01-17,1.0
2024-01-18,1.0
2024-01-19,1.0
2024-01-22,1.0
2024-01-23,1.0
2024-01-24,1.0
2024-01-25,1.0
2024-01-26,1.0
2024-01-29,1.0
2024-01-30,1.0
2024-01-31,1.0
2024-02-01,1.0
2024-02-02,1.0
2024-02-05,1.0
2024-02-06,1.0
2024-02-07,1.0
2024-02-08,1.0
2024-02-19,1.0
2024-02-20,1.0
2024-02-21,1.0
2024-02-22,1.0
2024-02-23,1.0
2024-02-26,1.0
2024-02-27,1.0
2024-02-28,1.0
2024-02-29,1.0
2024-03-01,1.0
2024-03-04,1.0
2024-03-05,1.0
2024-03-06,1.0
2024-03-07,1.0
2024-03-08,1.0
2024-03-11,1.0
2024-03-12,0.9996100649999999
2024-03-13,0.999952865
2024-03-14,0.9978960649999999
2024-03-15,1.004752065
2024-03-18,1.01017546952
2024-03-19,1.01017546952
2024-03-20,1.01017546952
2024-03-21,1.01017546952
2024-03-22,1.00986534464
2024-03-25,1.00511234464
2024-03-26,1.00309294464
2024-03-27,0.99626134464
2024-03-28,1.00039674464
2024-03-29,1.00111474464
2024-04-01,1.00613418176
2024-04-02,1.00505424104
2024-04-03,1.00452049484
2024-04-08,1.0006572948399999
2024-04-09,1.0021394641599999
2024-04-10,0.99827846416
2024-04-11,0.99824410208
2024-04-12,0.99768850208
2024-04-15,1.00194810208
2024-04-16,1.0015777020799999
2024-04-17,1.00546690208
2024-04-18,1.00546690208
2024-04-19,1.00583730208
2024-04-22,1.00176290208
2024-04-23,0.9987997020799999
2024-04-24,0.99824410208
2024-04-25,0.99991090208
2024-04-26,0.99725315244
2024-04-29,0.99725315244
2024-04-30,0.99725315244
2024-05-06,0.99725315244
2024-05-07,0.99725315244
2024-05-08,0.99725315244
2024-05-09,0.99725315244
2024-05-10,0.99725315244
2024-05-13,0.9969200394
2024-05-14,0.99669887388
2024-05-15,0.99377144124
2024-05-16,0.99321309658
2024-05-17,0.9963081750799999
2024-05-20,0.9963541750799999
2024-05-21,0.99607817508
2024-05-22,0.9962621750799999
2024-05-23,0.99543417508
2024-05-24,0.99468434372
2024-05-27,0.9986508491
2024-05-28,0.9968161549400001
2024-05-29,0.9975201447400002
2024-05-30,0.99586954474
2024-05-31,0.9962363447400001
2024-06-03,0.9936687447400001
2024-06-04,0.9940508298400001
2024-06-05,0.9934091401800003
2024-06-06,0.9913311401800002
2024-06-07,0.9900501401800003
2024-06-11,0.9944071401800002
2024-06-12,0.9943631401800003
2024-06-13,0.9952021401800002
2024-06-14,0.9957097692600002
2024-06-17,0.9965435692600002
2024-06-18,0.9975297692600003
2024-06-19,0.9956243692600002
2024-06-20,0.9932253793000001
2024-06-21,0.9939155415000002
2024-06-24,0.9889893521000002
2024-06-25,0.9841473521000002
2024-06-26,0.9872279358000001
2024-06-27,0.9837303541000001
2024-06-28,0.9785553541000002
2024-07-01,0.97646246634
2024-07-02,0.9768592663400001
2024-07-03,0.97447846634
2024-07-04,0.9736848663400001
2024-07-05,0.9722960663400001
2024-07-08,0.9713040663400001
2024-07-09,0.9733200039000002
2024-07-10,0.9730801255000003
2024-07-11,0.9758754791000004
2024-07-12,0.9758754791000004
2024-07-15,0.9756074791000003
2024-07-16,0.9758206758800002
2024-07-17,0.9741322758800003
2024-07-18,0.9753116758800002
2024-07-19,0.9780236758800003
2024-07-22,0.9777362758800003
2024-07-23,0.9709072115800004
2024-07-24,0.9686632115800003
2024-07-25,0.9676288843400004
2024-07-26,0.9712018843400003
2024-07-29,0.9693074843400005
2024-07-30,0.9695619193600004
2024-07-31,0.9811343193600004
2024-08-01,0.9793653193600005
2024-08-02,0.9752079193600004
2024-08-05,0.9695673193600004
2024-08-06,0.9719477754800004
2024-08-07,0.9705378352400004
2024-08-08,0.9709834352400005
2024-08-09,0.9693670352400003
2024-08-12,0.9690626352400005
2024-08-13,0.9699928352400004
2024-08-14,0.9679211346000005
2024-08-15,0.9694480830800004
2024-08-16,0.9685350830800005
2024-08-19,0.9694740794000004
2024-08-20,0.9663380794000004
2024-08-21,0.9647910794000004
2024-08-22,0.9626105764400004
2024-08-23,0.9632091764400003
2024-08-26,0.9633401764400003
2024-08-27,0.9622377186600003
2024-08-28,0.9614921372600003
2024-08-29,0.9580375372600003
2024-08-30,0.9570906914800003
2024-09-02,0.9567868978600002
2024-09-03,0.9586114978600001
2024-09-04,0.9575058365800001
2024-09-05,0.9633618365800001
2024-09-06,0.95573948398
2024-09-09,0.9527263097400002
2024-09-10,0.95197090974
2024-09-11,0.9529178151000002
2024-09-12,0.9525354771000001
2024-09-13,0.9503290596800001
2024-09-18,0.9499970596800001
2024-09-19,0.9522652767200002
2024-09-20,0.9519130767200001
2024-09-23,0.9517226767200001
2024-09-24,0.9566058767200002
2024-09-25,0.9580264767200002
2024-09-26,0.9632206767200001
2024-09-27,0.9727234767200001
2024-09-30,0.9880888767200001
2024-10-08,1.0059970767200002
2024-10-09,0.9903764670000001
2024-10-10,0.9903764670000001
2024-10-11,0.9903764670000001
2024-10-14,0.9903764670000001
2024-10-15,0.9903764670000001
2024-10-16,0.9903764670000001
