date,total_value,cash,position_value,equity_ratio,macro_score,regime,choppy_mode,positions,总资产,现金,持仓市值,权益仓位,市场状态,震荡市,持仓明细
2022-08-26,508490.81458999997,268456.21459,240034.59999999998,0.47205297148492587,-3.871482429716391,neutral,False,"{""512890"": 0.10124167849268059, ""510500"": 0.04896489628839335, ""512000"": 0.10325771576097331, ""515220"": 0.21808535536559298}",508490.81458999997,268456.21459,240034.59999999998,0.47205297148492587,中性,False,"{""512890"": 0.10124167849268059, ""510500"": 0.04896489628839335, ""512000"": 0.10325771576097331, ""515220"": 0.21808535536559298}"
2022-08-29,507495.96858999995,289848.36858999997,217647.59999999998,0.4288656727750973,-5.942675005092715,bearish,False,"{""512890"": 0.10144014288474576, ""512000"": 0.10346013219746117, ""515220"": 0.21851286879795942}",507495.96858999995,289848.36858999997,217647.59999999998,0.4288656727750973,偏空,False,"{""512890"": 0.10144014288474576, ""512000"": 0.10346013219746117, ""515220"": 0.21851286879795942}"
2022-08-30,501506.59163,396768.39162999997,104738.20000000001,0.20884710539811496,-4.2564342747308315,bearish,False,"{""512890"": 0.10265161899443814, ""512000"": 0.10469573257122296}",501506.59163,396768.39162999997,104738.20000000001,0.20884710539811496,偏空,False,"{""512890"": 0.10265161899443814, ""512000"": 0.10469573257122296}"
2022-08-31,501429.99162999995,396768.39162999997,104661.59999999998,0.20872624642928958,-2.837436646940808,neutral,False,"{""512890"": 0.1026673003739851, ""512000"": 0.10471172621589685}",501429.99162999995,396768.39162999997,104661.59999999998,0.20872624642928958,中性,False,"{""512890"": 0.1026673003739851, ""512000"": 0.10471172621589685}"
2022-09-01,501396.59163,396768.39162999997,104628.20000000001,0.20867353657084534,-4.629494532327557,bearish,False,"{""512890"": 0.10267413944686618, ""512000"": 0.10471870147602823}",501396.59163,396768.39162999997,104628.20000000001,0.20867353657084534,偏空,False,"{""512890"": 0.10267413944686618, ""512000"": 0.10471870147602823}"
2022-09-02,501162.19162999996,396768.39162999997,104393.79999999999,0.20830342301055357,-6.595045847887881,bearish,False,"{""512890"": 0.10272216146187109, ""512000"": 0.10476767975897919}",501162.19162999996,396768.39162999997,104393.79999999999,0.20830342301055357,偏空,False,"{""512890"": 0.10272216146187109, ""512000"": 0.10476767975897919}"
2022-09-05,502398.47309999994,359551.97309999994,142846.5,0.2843290886586097,-3.305617227735021,neutral,False,"{""512890"": 0.10246938699782852, ""512000"": 0.10450987176776116, ""512100"": 0.07398131560921736}",502398.47309999994,359551.97309999994,142846.5,0.2843290886586097,中性,False,"{""512890"": 0.10246938699782852, ""512000"": 0.10450987176776116, ""512100"": 0.07398131560921736}"
2022-09-06,504394.77309999993,359551.97309999994,144842.8,0.28716158002550085,-1.8215815528122443,neutral,False,"{""512890"": 0.10206383236448738, ""512000"": 0.10409624127804033, ""512100"": 0.07368851142442578}",504394.77309999993,359551.97309999994,144842.8,0.28716158002550085,中性,False,"{""512890"": 0.10206383236448738, ""512000"": 0.10409624127804033, ""512100"": 0.07368851142442578}"
2022-09-07,504459.0730999999,359551.97309999994,144907.09999999998,0.2872524407371988,0.0233155700354578,neutral,False,"{""512890"": 0.10205082297528022, ""512000"": 0.10408297283135932, ""512100"": 0.07367911884624205}",504459.0730999999,359551.97309999994,144907.09999999998,0.2872524407371988,中性,False,"{""512890"": 0.10205082297528022, ""512000"": 0.10408297283135932, ""512100"": 0.07367911884624205}"
2022-09-08,503976.8061599999,411228.50615999993,92748.29999999999,0.18403287386712544,-3.1558265124007017,neutral,False,"{""512890"": 0.1021484777433553, ""512100"": 0.07374962408131153}",503976.8061599999,411228.50615999993,92748.29999999999,0.18403287386712544,中性,False,"{""512890"": 0.1021484777433553, ""512100"": 0.07374962408131153}"
2022-09-09,504716.61221999995,369640.7122199999,135075.90000000002,0.2676272124388132,-0.36126694808509985,neutral,False,"{""512890"": 0.10199875003274574, ""512100"": 0.07364152298557367, ""512000"": 0.08229132743880424}",504716.61221999995,369640.7122199999,135075.90000000002,0.2676272124388132,中性,False,"{""512890"": 0.10199875003274574, ""512100"": 0.07364152298557367, ""512000"": 0.08229132743880424}"
2022-09-13,504103.37828999996,400626.47828999994,103476.90000000002,0.20526920559630124,-1.0663762468523312,neutral,False,"{""512890"": 0.044822399630745156, ""512100"": 0.07373110675449189, ""512000"": 0.0823914335604918}",504103.37828999996,400626.47828999994,103476.90000000002,0.20526920559630124,中性,False,"{""512890"": 0.044822399630745156, ""512100"": 0.07373110675449189, ""512000"": 0.0823914335604918}"
2022-09-14,502755.7912399999,391523.7912399999,111232.0,0.22124459218193535,-3.485773902172901,neutral,False,"{""512890"": 0.21840250274612252}",502755.7912399999,391523.7912399999,111232.0,0.22124459218193535,中性,False,"{""512890"": 0.21840250274612252}"
2022-09-15,503893.3912399999,391523.7912399999,112369.60000000003,0.22300272627802614,-6.412437131684145,bearish,False,"{""512890"": 0.21790943280029015}",503893.3912399999,391523.7912399999,112369.60000000003,0.22300272627802614,偏空,False,"{""512890"": 0.21790943280029015}"
2022-09-16,500354.19123999984,391523.7912399999,108830.39999999997,0.21750672204881838,-8.746924949236638,bearish,False,"{""512890"": 0.21945079105823842}",500354.19123999984,391523.7912399999,108830.39999999997,0.21750672204881838,偏空,False,"{""512890"": 0.21945079105823842}"
2022-09-19,500227.7912399999,391523.7912399999,108704.0,0.21730899782784333,-9.88803597993436,bearish,False,"{""512890"": 0.21950624295530513}",500227.7912399999,391523.7912399999,108704.0,0.21730899782784333,偏空,False,"{""512890"": 0.21950624295530513}"
2022-09-20,499595.7912399999,391523.7912399999,108072.0,0.2163188759692403,-10.090670430788535,bearish,False,"{""512890"": 0.21978392332807897}",499595.7912399999,391523.7912399999,108072.0,0.2163188759692403,偏空,False,"{""512890"": 0.21978392332807897}"
2022-09-21,500480.3077599999,415010.3077599999,85470.0,0.17077594997201417,-9.866517469789526,bearish,False,"{""512100"": 0.17077594997201417}",500480.3077599999,415010.3077599999,85470.0,0.17077594997201417,偏空,False,"{""512100"": 0.17077594997201417}"
2022-09-22,500645.3077599999,415010.3077599999,85635.0,0.17104924119463003,-8.607371832212085,bearish,False,"{""512100"": 0.17071966654878296}",500645.3077599999,415010.3077599999,85635.0,0.17104924119463003,偏空,False,"{""512100"": 0.17071966654878296}"
2022-09-23,499061.3077599999,415010.3077599999,84051.0,0.16841818568796038,-8.267785101841456,bearish,False,"{""512100"": 0.17126152372666564}",499061.3077599999,415010.3077599999,84051.0,0.16841818568796038,偏空,False,"{""512100"": 0.17126152372666564}"
2022-09-26,497906.3077599999,415010.3077599999,82896.0,0.16648915409996656,-8.131332915211384,bearish,False,"{""512100"": 0.17165880140084133}",497906.3077599999,415010.3077599999,82896.0,0.16648915409996656,偏空,False,"{""512100"": 0.17165880140084133}"
2022-09-27,499490.3077599999,415010.3077599999,84480.0,0.16913241095479234,-3.8370195626536177,neutral,False,"{""512100"": 0.17111443139566881}",499490.3077599999,415010.3077599999,84480.0,0.16913241095479234,中性,False,"{""512100"": 0.17111443139566881}"
2022-09-28,497015.3077599999,415010.3077599999,82005.0,0.16499491810340539,-5.842196508401356,neutral,False,"{""512100"": 0.17196653436129575}",497015.3077599999,415010.3077599999,82005.0,0.16499491810340539,中性,False,"{""512100"": 0.17196653436129575}"
2022-09-29,497312.3077599999,415010.3077599999,82302.0,0.16549359168427918,-4.586572338030858,neutral,False,"{""512100"": 0.17186383418696194}",497312.3077599999,415010.3077599999,82302.0,0.16549359168427918,中性,False,"{""512100"": 0.17186383418696194}"
2022-09-30,495728.3077599999,415010.3077599999,80718.0,0.1628270944718342,-4.838065705516575,neutral,False,"{""512100"": 0.1724129904669054}",495728.3077599999,415010.3077599999,80718.0,0.1628270944718342,中性,False,"{""512100"": 0.1724129904669054}"
2022-10-10,494045.3077599999,415010.3077599999,79035.0,0.15997520623835995,-6.797503781638137,neutral,False,"{""512100"": 0.17300032741434335}",494045.3077599999,415010.3077599999,79035.0,0.15997520623835995,中性,False,"{""512100"": 0.17300032741434335}"
2022-10-11,494243.3077599999,415010.3077599999,79233.0,0.1603117305909478,-9.806225788592062,bearish,False,"{""512100"": 0.172931021337174}",494243.3077599999,415010.3077599999,79233.0,0.1603117305909478,偏空,False,"{""512100"": 0.172931021337174}"
2022-10-12,496341.3175599999,389463.3175599999,106878.0,0.2153316603288424,-4.218126153043979,neutral,False,"{""159915"": 0.2153316603288424}",496341.3175599999,389463.3175599999,106878.0,0.2153316603288424,中性,False,"{""159915"": 0.2153316603288424}"
2022-10-13,496717.3175599999,389463.3175599999,107254.0,0.2159256305515148,-4.516462103692925,neutral,False,"{""159915"": 0.21516866076868743}",496717.3175599999,389463.3175599999,107254.0,0.2159256305515148,中性,False,"{""159915"": 0.21516866076868743}"
2022-10-14,500502.7163599999,478271.7163599999,22231.0,0.04441734135166963,1.9842423539039868,bullish,False,"{""159915"": 0.042708259718265}",500502.7163599999,478271.7163599999,22231.0,0.04441734135166963,偏多,False,"{""159915"": 0.042708259718265}"
2022-10-17,500474.5163599999,478271.7163599999,22202.79999999999,0.04436349758921418,2.961536388595842,bullish,False,"{""159915"": 0.0427106661803019}",500474.5163599999,478271.7163599999,22202.79999999999,0.04436349758921418,偏多,False,"{""159915"": 0.0427106661803019}"
2022-10-18,500577.9163599999,478271.7163599999,22306.20000000001,0.044560895059457824,2.8157016147776592,bullish,False,"{""159915"": 0.04270184381171809}",500577.9163599999,478271.7163599999,22306.20000000001,0.044560895059457824,偏多,False,"{""159915"": 0.04270184381171809}"
2022-10-19,500408.7163599999,478271.7163599999,22137.0,0.044237838543312626,-0.09815534761857975,bullish,False,"{""159915"": 0.04271628231316047}",500408.7163599999,478271.7163599999,22137.0,0.044237838543312626,偏多,False,"{""159915"": 0.04271628231316047}"
2022-10-20,500239.5163599999,478271.7163599999,21967.79999999999,0.0439145634872051,1.0245590422724908,bullish,False,"{""159915"": 0.04273073058190177}",500239.5163599999,478271.7163599999,21967.79999999999,0.0439145634872051,偏多,False,"{""159915"": 0.04273073058190177}"
2022-10-21,499796.5050799999,252893.5050799999,246903.00000000003,0.49400705585262045,0.029609548318385075,bullish,False,"{""159915"": 0.04276860638827099, ""512170"": 0.2503262802527479, ""510500"": 0.05011799751579009, ""588000"": 0.050013154845888634, ""512000"": 0.04995473106800462, ""515000"": 0.04994232601927582}",499796.5050799999,252893.5050799999,246903.00000000003,0.49400705585262045,偏多,False,"{""159915"": 0.04276860638827099, ""512170"": 0.2503262802527479, ""510500"": 0.05011799751579009, ""588000"": 0.050013154845888634, ""512000"": 0.04995473106800462, ""515000"": 0.04994232601927582}"
2022-10-24,493884.90507999994,252893.5050799999,240991.40000000005,0.48795052758489155,-2.352690463826758,neutral,False,"{""159915"": 0.04328052908711101, ""512170"": 0.25332258328432655, ""510500"": 0.05071788941583986, ""588000"": 0.05061179182212718, ""512000"": 0.050552668735554473, ""515000"": 0.05054011520347396}",493884.90507999994,252893.5050799999,240991.40000000005,0.48795052758489155,中性,False,"{""159915"": 0.04328052908711101, ""512170"": 0.25332258328432655, ""510500"": 0.05071788941583986, ""588000"": 0.05061179182212718, ""512000"": 0.050552668735554473, ""515000"": 0.05054011520347396}"
2022-10-25,489591.6170599999,395083.8170599999,94507.79999999999,0.19303394238553306,-3.8679829697699644,neutral,False,"{""159915"": 0.04366006127384407, ""588000"": 0.051055612737210467, ""512000"": 0.05099597119315106, ""515000"": 0.050983307577631594}",489591.6170599999,395083.8170599999,94507.79999999999,0.19303394238553306,中性,False,"{""159915"": 0.04366006127384407, ""588000"": 0.051055612737210467, ""512000"": 0.05099597119315106, ""515000"": 0.050983307577631594}"
2022-10-26,492003.62324999995,364510.42324999993,127493.20000000001,0.259130612002053,0.0174998373859805,bullish,False,"{""159915"": 0.04344602151260682, ""588000"": 0.05080531690982827, ""512000"": 0.05074596775339907, ""515000"": 0.05073336622018464, ""510500"": 0.062059908824055605}",492003.62324999995,364510.42324999993,127493.20000000001,0.259130612002053,偏多,False,"{""159915"": 0.04344602151260682, ""588000"": 0.05080531690982827, ""512000"": 0.05074596775339907, ""515000"": 0.05073336622018464, ""510500"": 0.062059908824055605}"
2022-10-27,491691.62324999995,364510.42324999993,127181.20000000001,0.2586604977309831,-0.16144587918353515,bullish,False,"{""159915"": 0.04347358992758679, ""588000"": 0.05083755512200503, ""512000"": 0.05077816830592101, ""515000"": 0.05076555877647851, ""510500"": 0.06209928857070478}",491691.62324999995,364510.42324999993,127181.20000000001,0.2586604977309831,偏多,False,"{""159915"": 0.04347358992758679, ""588000"": 0.05083755512200503, ""512000"": 0.05077816830592101, ""515000"": 0.05076555877647851, ""510500"": 0.06209928857070478}"
2022-10-28,488448.39407999994,284715.1940799999,203733.2,0.41710281468676874,-3.2156180234677105,neutral,False,"{""159915"": 0.043762248497635596, ""588000"": 0.051175109393247376, ""512000"": 0.05111532825699244, ""515000"": 0.0511026350020342, ""512170"": 0.2233357736910343}",488448.39407999994,284715.1940799999,203733.2,0.41710281468676874,中性,False,"{""159915"": 0.043762248497635596, ""588000"": 0.051175109393247376, ""512000"": 0.05111532825699244, ""515000"": 0.0511026350020342, ""512170"": 0.2233357736910343}"
2022-10-31,488913.50645999995,363300.30645999993,125613.20000000001,0.2569231537690746,-0.9584360209992965,neutral,False,"{""159915"": 0.04372061666852074, ""588000"": 0.05112642557369206, ""512000"": 0.05106670130832778, ""515000"": 0.051054020128695636, ""510500"": 0.060647537055566914}",488913.50645999995,363300.30645999993,125613.20000000001,0.2569231537690746,中性,False,"{""159915"": 0.04372061666852074, ""588000"": 0.05112642557369206, ""512000"": 0.05106670130832778, ""515000"": 0.051054020128695636, ""510500"": 0.060647537055566914}"
2022-11-01,491735.80645999993,363300.30645999993,128435.5,0.2611880166396781,3.3988965956708825,bullish,False,"{""159915"": 0.0434696837594209, ""588000"": 0.050832987290367934, ""512000"": 0.05077360581027965, ""515000"": 0.05076099741382255, ""510500"": 0.060299452694852686}",491735.80645999993,363300.30645999993,128435.5,0.2611880166396781,偏多,False,"{""159915"": 0.0434696837594209, ""588000"": 0.050832987290367934, ""512000"": 0.05077360581027965, ""515000"": 0.05076099741382255, ""510500"": 0.060299452694852686}"
2022-11-02,492816.2064599999,363300.30645999993,129515.89999999997,0.2628077126974766,5.1698777609561315,bullish,False,"{""159915"": 0.043374385257224646, ""588000"": 0.05072154623232519, ""512000"": 0.050662294934138895, ""515000"": 0.05064971417904454, ""510500"": 0.06016725832332524}",492816.2064599999,363300.30645999993,129515.89999999997,0.2628077126974766,偏多,False,"{""159915"": 0.043374385257224646, ""588000"": 0.05072154623232519, ""512000"": 0.050662294934138895, ""515000"": 0.05064971417904454, ""510500"": 0.06016725832332524}"
2022-11-03,493063.70645999996,363300.30645999993,129763.40000000002,0.2631777563423787,4.9056039316694,bullish,False,"{""159915"": 0.04335261289756703, ""588000"": 0.05069608586578831, ""512000"": 0.05063686430959298, ""515000"": 0.0506242898695789, ""510500"": 0.060137056553777164}",493063.70645999996,363300.30645999993,129763.40000000002,0.2631777563423787,偏多,False,"{""159915"": 0.04335261289756703, ""588000"": 0.05069608586578831, ""512000"": 0.05063686430959298, ""515000"": 0.0506242898695789, ""510500"": 0.060137056553777164}"
2022-11-04,496316.90645999997,363300.30645999993,133016.60000000003,0.26800739259266065,11.628508309717871,bullish,False,"{""159915"": 0.04306845026187464, ""588000"": 0.05036378909251312, ""512000"": 0.05030495571484668, ""515000"": 0.05029246369630107, ""510500"": 0.059742877210228015}",496316.90645999997,363300.30645999993,133016.60000000003,0.26800739259266065,偏多,False,"{""159915"": 0.04306845026187464, ""588000"": 0.05036378909251312, ""512000"": 0.05030495571484668, ""515000"": 0.05029246369630107, ""510500"": 0.059742877210228015}"
2022-11-07,495714.90645999997,363300.30645999993,132414.60000000003,0.2671184551330106,13.0532147905556,bullish,False,"{""159915"": 0.04312075291955101, ""588000"": 0.05042495126584821, ""512000"": 0.05036604644047484, ""515000"": 0.0503535392515257, ""510500"": 0.0598154294204034}",495714.90645999997,363300.30645999993,132414.60000000003,0.2671184551330106,偏多,False,"{""159915"": 0.04312075291955101, ""588000"": 0.05042495126584821, ""512000"": 0.05036604644047484, ""515000"": 0.0503535392515257, ""510500"": 0.0598154294204034}"
2022-11-08,494975.6064599999,363300.30645999993,131675.3,0.26602381669214836,9.508436708521433,bullish,False,"{""159915"": 0.04318515846240477, ""588000"": 0.05050026642478596, ""512000"": 0.05044127361863772, ""515000"": 0.05042874774883912, ""510500"": 0.05990477028163649}",494975.6064599999,363300.30645999993,131675.3,0.26602381669214836,偏多,False,"{""159915"": 0.04318515846240477, ""588000"": 0.05050026642478596, ""512000"": 0.05044127361863772, ""515000"": 0.05042874774883912, ""510500"": 0.05990477028163649}"
2022-11-09,493822.1064599999,363300.30645999993,130521.79999999999,0.26430935005250195,6.005720261930264,bullish,False,"{""159915"": 0.043286033007377, ""588000"": 0.050618228048129585, ""512000"": 0.05055909744296222, ""515000"": 0.050546542314467785, ""510500"": 0.060044699522583636}",493822.1064599999,363300.30645999993,130521.79999999999,0.26430935005250195,偏多,False,"{""159915"": 0.043286033007377, ""588000"": 0.050618228048129585, ""512000"": 0.05055909744296222, ""515000"": 0.050546542314467785, ""510500"": 0.060044699522583636}"
2022-11-10,492653.50645999995,363300.30645999993,129353.20000000001,0.26256425317963833,4.956272842927509,bullish,False,"{""159915"": 0.043388709751801084, ""588000"": 0.050738297144403935, ""512000"": 0.05067902627833456, ""515000"": 0.050666441368415714, ""510500"": 0.06018712870443659}",492653.50645999995,363300.30645999993,129353.20000000001,0.26256425317963833,偏多,False,"{""159915"": 0.043388709751801084, ""588000"": 0.050738297144403935, ""512000"": 0.05067902627833456, ""515000"": 0.050666441368415714, ""510500"": 0.06018712870443659}"
2022-11-11,494235.4064599999,363300.30645999993,130935.09999999998,0.26492456487047933,3.7839064876709827,bullish,False,"{""159915"": 0.04324983544401325, ""588000"": 0.05057589900132548, ""512000"": 0.05051681784360522, ""515000"": 0.05050427321422626, ""510500"": 0.05999448767214088}",494235.4064599999,363300.30645999993,130935.09999999998,0.26492456487047933,偏多,False,"{""159915"": 0.04324983544401325, ""588000"": 0.05057589900132548, ""512000"": 0.05051681784360522, ""515000"": 0.05050427321422626, ""510500"": 0.05999448767214088}"
2022-11-14,494408.50645999995,363300.30645999993,131108.2,0.26518192605289914,3.6054804822603534,bullish,False,"{""159915"": 0.04323469301337635, ""588000"": 0.05055819160349, ""512000"": 0.05049913113098908, ""515000"": 0.05048659089367724, ""510500"": 0.059973482681975145}",494408.50645999995,363300.30645999993,131108.2,0.26518192605289914,偏多,False,"{""159915"": 0.04323469301337635, ""588000"": 0.05055819160349, ""512000"": 0.05049913113098908, ""515000"": 0.05048659089367724, ""510500"": 0.059973482681975145}"
2022-11-15,498224.30645999993,363300.30645999993,134924.0,0.2708097502481694,7.235723103063229,bullish,False,"{""159915"": 0.042903567174148186, ""588000"": 0.050170976557938854, ""512000"": 0.050112368417746994, ""515000"": 0.050099924223596666, ""510500"": 0.05951415781112753}",498224.30645999993,363300.30645999993,134924.0,0.2708097502481694,偏多,False,"{""159915"": 0.042903567174148186, ""588000"": 0.050170976557938854, ""512000"": 0.050112368417746994, ""515000"": 0.050099924223596666, ""510500"": 0.05951415781112753}"
2022-11-16,496599.7064599999,363300.30645999993,133299.39999999997,0.26842424243506263,6.974196880142765,bullish,False,"{""159915"": 0.043043923953108014, ""588000"": 0.05033510828708758, ""512000"": 0.05027630841342645, ""515000"": 0.05026382350874498, ""510500"": 0.05970885526970879}",496599.7064599999,363300.30645999993,133299.39999999997,0.26842424243506263,偏多,False,"{""159915"": 0.043043923953108014, ""588000"": 0.05033510828708758, ""512000"": 0.05027630841342645, ""515000"": 0.05026382350874498, ""510500"": 0.05970885526970879}"
2022-11-17,497179.7064599999,363300.30645999993,133879.39999999997,0.26927768422658077,7.5723955057038514,bullish,False,"{""159915"": 0.04299370976381505, ""588000"": 0.05027638834653655, ""512000"": 0.05021765706764363, ""515000"": 0.050205186727604725, ""510500"": 0.05963920010155438}",497179.7064599999,363300.30645999993,133879.39999999997,0.26927768422658077,偏多,False,"{""159915"": 0.04299370976381505, ""588000"": 0.05027638834653655, ""512000"": 0.05021765706764363, ""515000"": 0.050205186727604725, ""510500"": 0.05963920010155438}"
2022-11-18,496254.80645999993,363300.30645999993,132954.5,0.267915792994373,5.506628757389796,bullish,False,"{""159915"": 0.043073839732619204, ""588000"": 0.050370091482458634, ""512000"": 0.05031125074254057, ""515000"": 0.05029875716077715, ""510500"": 0.05975035327419044}",496254.80645999993,363300.30645999993,132954.5,0.267915792994373,偏多,False,"{""159915"": 0.043073839732619204, ""588000"": 0.050370091482458634, ""512000"": 0.05031125074254057, ""515000"": 0.05029875716077715, ""510500"": 0.05975035327419044}"
2022-11-21,495618.40645999997,363300.30645999993,132318.10000000003,0.2669757585177157,6.096130844877357,bullish,False,"{""159915"": 0.043129148799531454, ""588000"": 0.05043476931887798, ""512000"": 0.05037585302436712, ""515000"": 0.05036334340019015, ""510500"": 0.05982707585819472}",495618.40645999997,363300.30645999993,132318.10000000003,0.2669757585177157,偏多,False,"{""159915"": 0.043129148799531454, ""588000"": 0.05043476931887798, ""512000"": 0.05037585302436712, ""515000"": 0.05036334340019015, ""510500"": 0.05982707585819472}"
2022-11-22,494161.4064599999,363300.30645999993,130861.09999999998,0.26481448832162613,3.920833882109429,bullish,False,"{""159915"": 0.04325631204817743, ""588000"": 0.050583472673565305, ""512000"": 0.05052438266852185, ""515000"": 0.05051183616060166, ""510500"": 0.060003471765252364}",494161.4064599999,363300.30645999993,130861.09999999998,0.26481448832162613,偏多,False,"{""159915"": 0.04325631204817743, ""588000"": 0.050583472673565305, ""512000"": 0.05052438266852185, ""515000"": 0.05051183616060166, ""510500"": 0.060003471765252364}"
2022-11-23,493920.90645999997,363300.30645999993,130620.60000000003,0.2644565117443116,3.3545510753513237,neutral,False,"{""159915"": 0.043277374414462236, ""588000"": 0.05060810278137989, ""512000"": 0.050548984004227325, ""515000"": 0.050536431387160685, ""510500"": 0.060032688659639295}",493920.90645999997,363300.30645999993,130620.60000000003,0.2644565117443116,中性,False,"{""159915"": 0.043277374414462236, ""588000"": 0.05060810278137989, ""512000"": 0.050548984004227325, ""515000"": 0.050536431387160685, ""510500"": 0.060032688659639295}"
2022-11-24,493472.4064599999,363300.30645999993,130172.09999999998,0.263788001711807,3.2628141462644185,neutral,False,"{""159915"": 0.04331670772301363, ""588000"": 0.050654098735358914, ""512000"": 0.05059492622719484, ""515000"": 0.05058236220148877, ""510500"": 0.060087250293707144}",493472.4064599999,363300.30645999993,130172.09999999998,0.263788001711807,中性,False,"{""159915"": 0.04331670772301363, ""588000"": 0.050654098735358914, ""512000"": 0.05059492622719484, ""515000"": 0.05058236220148877, ""510500"": 0.060087250293707144}"
2022-11-25,492848.30645999993,363300.30645999993,129548.0,0.26285572721251554,5.880230261221585,bullish,False,"{""159915"": 0.043371560214004436, ""588000"": 0.05071824265673668, ""512000"": 0.05065899521768239, ""515000"": 0.05064641528199278, ""510500"": 0.06016333953337129}",492848.30645999993,363300.30645999993,129548.0,0.26285572721251554,偏多,False,"{""159915"": 0.043371560214004436, ""588000"": 0.05071824265673668, ""512000"": 0.05065899521768239, ""515000"": 0.05064641528199278, ""510500"": 0.06016333953337129}"
2022-11-28,491754.3885199999,414247.78851999994,77506.59999999998,0.15761242158563418,4.507782159004174,bullish,False,"{""159915"": 0.04346804115837726, ""512000"": 0.05077168721389981, ""510500"": 0.06029717414264431}",491754.3885199999,414247.78851999994,77506.59999999998,0.15761242158563418,偏多,False,"{""159915"": 0.04346804115837726, ""512000"": 0.05077168721389981, ""510500"": 0.06029717414264431}"
2022-11-29,493551.28851999994,414247.78851999994,79303.5,0.16067934953184995,6.444890484522251,bullish,False,"{""159915"": 0.04330978461042718, ""512000"": 0.05058683987001336, ""510500"": 0.060077646821498375}",493551.28851999994,414247.78851999994,79303.5,0.16067934953184995,偏多,False,"{""159915"": 0.04330978461042718, ""512000"": 0.05058683987001336, ""510500"": 0.060077646821498375}"
2022-11-30,493358.98851999996,414247.78851999994,79111.20000000001,0.16035220162365194,5.052009144221142,bullish,False,"{""159915"": 0.04332666576953116, ""512000"": 0.05060655745808485, ""510500"": 0.0601010637080913}",493358.98851999996,414247.78851999994,79111.20000000001,0.16035220162365194,偏多,False,"{""159915"": 0.04332666576953116, ""512000"": 0.05060655745808485, ""510500"": 0.0601010637080913}"
2022-12-01,494175.98851999996,414247.78851999994,79928.20000000001,0.16174035537294262,7.038454199392739,bullish,False,"{""159915"": 0.04325503564836781, ""512000"": 0.050522891803735516, ""510500"": 0.060001701193136726}",494175.98851999996,414247.78851999994,79928.20000000001,0.16174035537294262,偏多,False,"{""159915"": 0.04325503564836781, ""512000"": 0.050522891803735516, ""510500"": 0.060001701193136726}"
2022-12-02,493991.98851999996,414247.78851999994,79744.20000000001,0.16142812404491344,4.412301736791164,neutral,False,"{""159915"": 0.04327114709702337, ""512000"": 0.05054171035202764, ""510500"": 0.06002405036736648}",493991.98851999996,414247.78851999994,79744.20000000001,0.16142812404491344,中性,False,"{""159915"": 0.04327114709702337, ""512000"": 0.05054171035202764, ""510500"": 0.06002405036736648}"
2022-12-05,495048.28851999994,414247.78851999994,80800.5,0.163217411056125,6.993191227281016,bullish,False,"{""159915"": 0.04317881809854277, ""512000"": 0.05043386792557576, ""510500"": 0.059895975175767294}",495048.28851999994,414247.78851999994,80800.5,0.163217411056125,偏多,False,"{""159915"": 0.04317881809854277, ""512000"": 0.05043386792557576, ""510500"": 0.059895975175767294}"
2022-12-06,494965.78851999994,414247.78851999994,80718.0,0.16307793765172207,5.167896145968825,bullish,False,"{""159915"": 0.043186015065637774, ""512000"": 0.050442274151218755, ""510500"": 0.05990595852828702}",494965.78851999994,414247.78851999994,80718.0,0.16307793765172207,偏多,False,"{""159915"": 0.043186015065637774, ""512000"": 0.050442274151218755, ""510500"": 0.05990595852828702}"
2022-12-07,494996.08851999993,414247.78851999994,80748.29999999999,0.16312916783126746,5.795904763963052,bullish,False,"{""159915"": 0.0431833715371598, ""512000"": 0.05043918644822023, ""510500"": 0.05990229152851571}",494996.08851999993,414247.78851999994,80748.29999999999,0.16312916783126746,偏多,False,"{""159915"": 0.0431833715371598, ""512000"": 0.05043918644822023, ""510500"": 0.05990229152851571}"
2022-12-08,494867.18851999997,414247.78851999994,80619.40000000002,0.16291118479911465,5.191346078519336,bullish,False,"{""159915"": 0.04319461967953066, ""512000"": 0.05045232454119547, ""510500"": 0.059917894513634024}",494867.18851999997,414247.78851999994,80619.40000000002,0.16291118479911465,偏多,False,"{""159915"": 0.04319461967953066, ""512000"": 0.05045232454119547, ""510500"": 0.059917894513634024}"
2022-12-09,495130.68851999997,414247.78851999994,80882.90000000002,0.1633566690074653,4.674309774500525,neutral,False,"{""159915"": 0.04317163224904119, ""512000"": 0.05042547468554152, ""510500"": 0.05988600724514025}",495130.68851999997,414247.78851999994,80882.90000000002,0.1633566690074653,中性,False,"{""159915"": 0.04317163224904119, ""512000"": 0.05042547468554152, ""510500"": 0.05988600724514025}"
2022-12-12,494254.3885199999,414247.78851999994,80006.59999999998,0.1618733224394274,2.439131413049678,neutral,False,"{""159915"": 0.043248174414813594, ""512000"": 0.050514877722708795, ""510500"": 0.059992183557112035}",494254.3885199999,414247.78851999994,80006.59999999998,0.1618733224394274,中性,False,"{""159915"": 0.043248174414813594, ""512000"": 0.050514877722708795, ""510500"": 0.059992183557112035}"
